,text,id,user,name,likes,retweet_count,created_at,source,location,sentiment,tweet_sentiment
19,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328313112454455296,Tompavelko,Tom Pavelko,0,51,2020-11-16 12:24:59,Twitter for Android,"Crystal Lake, IL",1,positive
20,"Ordre link:👇👇👇
https://t.co/JFBS49LvW8

#TrumpvsBiden #TrumpTantrum #blm #MAGA #MAGA2020 #fuckbiden #DonaldTrump… https://t.co/1PpCBvPcDG",1328306028841230336,Hicham21940587,Hicham,0,0,2020-11-16 11:56:50,Twitter for Android,Etats-Unis,0,neutral
21,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328305475251789824,astrababysmom,🌊 BlueHeelerMom 🌊,0,51,2020-11-16 11:54:38,Twitter for Android,,1,positive
22,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328304166108860418,stephanie2015__,Stephanie,0,51,2020-11-16 11:49:26,Twitter for Android,,1,positive
23,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328301290154287106,JFcoats,Johnny M,0,51,2020-11-16 11:38:00,Twitter for Android,,1,positive
24,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328297765793910785,Bob35098589,Bob,0,51,2020-11-16 11:24:00,Twitter Web App,Born in OH/living in NJ,1,positive
25,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328297087168024577,JaimeeStoner,Jaimee Stoner,0,51,2020-11-16 11:21:18,Twitter for Android,,1,positive
26,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328290773578752000,RobRafuse,Rob 🇨🇦,0,51,2020-11-16 10:56:13,Twitter for Android,Lower Sackville NS,1,positive
27,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328286518264418306,MrsFinkelstein1,🐾🐾🛹🌈dimac🇪🇺🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🍍,0,51,2020-11-16 10:39:18,Twitter for Android,,1,positive
28,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328283128406953991,MsUnlikelyGamer,MsUnlikelyGamer,0,51,2020-11-16 10:25:50,Twitter for Android,,1,positive
29,"RT @PTSDHurtsalot: @realDonaldTrump @JoeBiden 
I'll just leave this right here, whatever you do, don't retweet it. #TrumpvsBiden https://t.…",1328249406462767104,Super_0le,¶'💎🔰,0,51,2020-11-16 08:11:50,Twitter for Android,,1,positive
